2017,"$9,500 ",32000,2017 Honda Civic,https://orlando.craigslist.org/cto/d/sanford-2017-honda-civic-rebuilt-title/6943532288.html,excellent,,gas,32000,black,compact,rebuilt,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/sanford-2017-honda-civic-rebuilt-title/6943532288.html
2005,"$2,400 ",,2005 honda civic,https://orlando.craigslist.org/cto/d/orlando-2005-honda-civic/6944953173.html,,4wd,gas,,blue,compact,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-2005-honda-civic/6944953173.html
2005,"$2,600 ",,2005 honda civic ex,https://orlando.craigslist.org/cto/d/orlando-price-reduce-2005-honda-civic/6942219489.html,fair,fwd,gas,,black,compact,clean,manual,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-price-reduce-2005-honda-civic/6942219489.html
2004,"$1,500 ",,2004 Honda Civic,https://orlando.craigslist.org/cto/d/orlando-04-honda-civic-for-sale/6960058921.html,good,,gas,,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/orlando-04-honda-civic-for-sale/6960058921.html
2004,"$2,800 ",165000,2004 honda civic ex,https://orlando.craigslist.org/cto/d/orlando-honda-civic-ex-2004/6958295025.html,good,,gas,165000,blue,,clean,automatic,,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-honda-civic-ex-2004/6958295025.html
2004,"$2,300 ",110750,2004 2004 honda civic,https://orlando.craigslist.org/cto/d/apopka-2004-honda-civic-2300/6955008291.html,excellent,,gas,110750,brown,,clean,automatic,,4 cylinders,,https://orlando.craigslist.org/cto/d/apopka-2004-honda-civic-2300/6955008291.html
2004,"$2,500 ",101000,2004 Honda Civic sedan 4 doors,https://orlando.craigslist.org/cto/d/orlando-2004-honda-civic-4-doors-runs/6953818468.html,,,gas,101000,,,clean,automatic,,,,https://orlando.craigslist.org/cto/d/orlando-2004-honda-civic-4-doors-runs/6953818468.html
2004,"$2,600 ",,2004 honda civic lx sedan,https://orlando.craigslist.org/cto/d/orlando-2004-honda-civic-lx/6951172814.html,,,gas,,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/orlando-2004-honda-civic-lx/6951172814.html
2004,"$5,600 ",107000,2004 honda civic si hatchback EP3,https://orlando.craigslist.org/cto/d/orlando-2004-honda-civic-si-ep3/6949283285.html,good,,gas,107000,silver,compact,clean,manual,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-2004-honda-civic-si-ep3/6949283285.html
2004,"$1,600 ",226768,2004 Honda Civic LX,https://orlando.craigslist.org/cto/d/orlando-honda-civic-lx-2004/6945170372.html,good,fwd,gas,226768,white,mid-size,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-honda-civic-lx-2004/6945170372.html
2004,"$2,900 ",137901,2004 honda civic,https://orlando.craigslist.org/cto/d/orlando-honda-civic/6940182021.html,excellent,4wd,gas,137901,silver,,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-honda-civic/6940182021.html
2004,"$2,700 ",,2004 honda civic ex,https://orlando.craigslist.org/cto/d/deltona-honda-civic-ex-2004-obo/6940032361.html,excellent,fwd,gas,,grey,compact,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/deltona-honda-civic-ex-2004-obo/6940032361.html
2004,"$3,700 ",113250,2004 honda civic sedan,https://tampa.craigslist.org/hdo/cto/d/spring-hill-2004-honda-civic/6959477674.html,excellent,fwd,gas,113250,green,,clean,automatic,,4 cylinders,,https://tampa.craigslist.org/hdo/cto/d/spring-hill-2004-honda-civic/6959477674.html
2004,"$2,800 ",156000,2004 honda civic,https://tampa.craigslist.org/hdo/cto/d/hudson-2004-honda-civic-lx/6959073742.html,excellent,fwd,gas,156000,,mid-size,clean,automatic,sedan,4 cylinders,,https://tampa.craigslist.org/hdo/cto/d/hudson-2004-honda-civic-lx/6959073742.html
2004,"$2,200 ",,2004 honda civic,https://tampa.craigslist.org/psc/cto/d/port-richey-2004-honda-civic-ex/6952833033.html,good,fwd,gas,,black,,clean,automatic,sedan,4 cylinders,,https://tampa.craigslist.org/psc/cto/d/port-richey-2004-honda-civic-ex/6952833033.html
2003,"$4,500 ",,2003 Honda Civic,https://orlando.craigslist.org/cto/d/kissimmee-2003-honda-civic-sleeper/6952903209.html,,,gas,,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/kissimmee-2003-honda-civic-sleeper/6952903209.html
2003,"$4,500 ",,2003 Honda Civic,https://orlando.craigslist.org/cto/d/kissimmee-2003-honda-civic-sleeper/6946610018.html,,,gas,,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/kissimmee-2003-honda-civic-sleeper/6946610018.html
2003,"$3,200 ",149,2003 honda civic si ep3,https://orlando.craigslist.org/cto/d/kissimmee-2003-honda-civic-si-hatchback/6942363872.html,excellent,fwd,gas,149,silver,full-size,clean,manual,hatchback,4 cylinders,,https://orlando.craigslist.org/cto/d/kissimmee-2003-honda-civic-si-hatchback/6942363872.html
2003,"$2,500 ",,2003 honda civic ex,https://spacecoast.craigslist.org/cto/d/melbourne-2003-civic/6960557142.html,excellent,fwd,gas,,silver,compact,clean,manual,coupe,4 cylinders,,https://spacecoast.craigslist.org/cto/d/melbourne-2003-civic/6960557142.html
2003,"$2,200 ",,2003 Honda civic,https://tampa.craigslist.org/hil/cto/d/tampa-honda-civic-2003/6956813823.html,,,gas,,,,clean,automatic,,,,https://tampa.craigslist.org/hil/cto/d/tampa-honda-civic-2003/6956813823.html
2002,"$3,600 ",,2002 honda civic ex,https://orlando.craigslist.org/cto/d/sanford-2002-honda-civic-ex-coupe/6960403391.html,like new,fwd,gas,,silver,compact,clean,automatic,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/sanford-2002-honda-civic-ex-coupe/6960403391.html
2002,"$2,499 ",147000,2002 Honda Civic EX,https://orlando.craigslist.org/cto/d/orlando-2002-honda-civic-ex/6958158532.html,like new,fwd,gas,147000,silver,,clean,automatic,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-2002-honda-civic-ex/6958158532.html
2002,"$2,000 ",252000,2002 honda civic,https://orlando.craigslist.org/cto/d/winter-park-2002-honda-civic-lx/6957448380.html,good,fwd,gas,252000,red,compact,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/winter-park-2002-honda-civic-lx/6957448380.html
2002,"$2,000 ",219382,2002 honda civic ex,https://orlando.craigslist.org/cto/d/kissimmee-2002-honda-civic-ex-2dr-coupe/6953747347.html,fair,fwd,gas,219382,blue,compact,clean,manual,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/kissimmee-2002-honda-civic-ex-2dr-coupe/6953747347.html
2002,"$3,500 ",,2002 honda civic,https://tampa.craigslist.org/hil/cto/d/tampa-2002-honda-civic-si-vtec/6961023457.html,,,gas,,,,clean,manual,,,,https://tampa.craigslist.org/hil/cto/d/tampa-2002-honda-civic-si-vtec/6961023457.html
2001,"$2,000 ",198,2001 Honda Civic,https://orlando.craigslist.org/cto/d/orlando-2001-honda-civic-coupe-5speed/6952662872.html,,,gas,198,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/orlando-2001-honda-civic-coupe-5speed/6952662872.html
2001,"$2,750 ",,2001 honda civic lx sedan,https://orlando.craigslist.org/cto/d/longwood-2001-honda-civic-lx-sedan-93k/6952593407.html,,,gas,,,,clean,automatic,,,,https://orlando.craigslist.org/cto/d/longwood-2001-honda-civic-lx-sedan-93k/6952593407.html
2001,"$2,000 ",,2001 honda civic,https://orlando.craigslist.org/cto/d/palm-bay-honda-civic/6950581170.html,,,gas,,silver,,clean,automatic,,,,https://orlando.craigslist.org/cto/d/palm-bay-honda-civic/6950581170.html
2001,"$2,100 ",160000,2001 honda civic,https://orlando.craigslist.org/cto/d/winter-park-01-honda-civic/6946798499.html,good,fwd,gas,160000,black,mid-size,clean,automatic,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/winter-park-01-honda-civic/6946798499.html
2001,"$2,500 ",153573,2001 honda civic lx,https://ocala.craigslist.org/cto/d/ocala-honda-civic-lx/6956185152.html,good,fwd,gas,153573,silver,mid-size,clean,automatic,coupe,4 cylinders,,https://ocala.craigslist.org/cto/d/ocala-honda-civic-lx/6956185152.html
2001,"$2,500 ",,2001 honda civic,https://tampa.craigslist.org/hil/cto/d/tampa-01-civic-4door-sedan/6955544678.html,,,gas,,,,clean,automatic,,,,https://tampa.craigslist.org/hil/cto/d/tampa-01-civic-4door-sedan/6955544678.html
2001,"$1,500 ",,2001 honda civic,https://tampa.craigslist.org/hil/cto/d/tampa-2001-honda-civic/6953212393.html,,,gas,,,,clean,manual,,,,https://tampa.craigslist.org/hil/cto/d/tampa-2001-honda-civic/6953212393.html
2001,"$2,500 ",,2001 honda civic,https://tampa.craigslist.org/psc/cto/d/port-richey-2001-honda-civic-ex/6952826995.html,good,fwd,gas,,,,clean,automatic,,4 cylinders,,https://tampa.craigslist.org/psc/cto/d/port-richey-2001-honda-civic-ex/6952826995.html
2000,$800 ,,2000 Honda Civic DX,https://orlando.craigslist.org/cto/d/winter-park-honda-civic-dx/6961174653.html,fair,fwd,gas,,green,,clean,automatic,,4 cylinders,,https://orlando.craigslist.org/cto/d/winter-park-honda-civic-dx/6961174653.html
2000,"$3,470 ",52000,2000 HONDA CIVIC,https://orlando.craigslist.org/cto/d/clearwater-honda-civic/6944907073.html,like new,rwd,other,52000,white,full-size,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/clearwater-honda-civic/6944907073.html
2000,"$1,900 ",146702,2000 honda civic,https://spacecoast.craigslist.org/cto/d/rockledge-2000-honda-civic/6959811112.html,fair,,gas,146702,,,clean,automatic,,4 cylinders,,https://spacecoast.craigslist.org/cto/d/rockledge-2000-honda-civic/6959811112.html
2000,"$3,000 ",,2000 Honda Civic SE,https://ocala.craigslist.org/cto/d/homosassa-2000-honda-civic-se/6953972472.html,good,fwd,gas,,brown,compact,clean,automatic,sedan,4 cylinders,,https://ocala.craigslist.org/cto/d/homosassa-2000-honda-civic-se/6953972472.html
2000,"$3,470 ",52000,2000 HONDA   CIVIC,https://tampa.craigslist.org/pnl/cto/d/clearwater-honda-civic/6960558508.html,excellent,rwd,other,52000,white,mid-size,clean,automatic,sedan,4 cylinders,,https://tampa.craigslist.org/pnl/cto/d/clearwater-honda-civic/6960558508.html
2000,"$1,300 ",258230,2000 honda civic,https://tampa.craigslist.org/pnl/cto/d/saint-petersburg-2000-honda-civic/6958577684.html,fair,fwd,gas,258230,blue,compact,clean,automatic,sedan,4 cylinders,,https://tampa.craigslist.org/pnl/cto/d/saint-petersburg-2000-honda-civic/6958577684.html
2000,"$4,500 ",,2000 honda civic,https://tampa.craigslist.org/hil/cto/d/tampa-00-honda-civic-hatch-back-b20vtec/6957735519.html,,,gas,,,,clean,manual,,,,https://tampa.craigslist.org/hil/cto/d/tampa-00-honda-civic-hatch-back-b20vtec/6957735519.html
2000,"$7,500 ",,2000 honda civic si,https://tampa.craigslist.org/hil/cto/d/riverview-2000-honda-civic-si-em1/6956802110.html,excellent,fwd,gas,,black,compact,clean,manual,coupe,4 cylinders,,https://tampa.craigslist.org/hil/cto/d/riverview-2000-honda-civic-si-em1/6956802110.html
1999,$800 ,169000,1999 honda civic,https://orlando.craigslist.org/cto/d/palm-coast-1999-honda-civic/6959578057.html,fair,,gas,169000,red,compact,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/palm-coast-1999-honda-civic/6959578057.html
1999,"$2,100 ",177000,1999 honda civic,https://tampa.craigslist.org/hil/cto/d/brandon-99-honda-civic-lx/6953363788.html,good,,gas,177000,,,clean,manual,,4 cylinders,,https://tampa.craigslist.org/hil/cto/d/brandon-99-honda-civic-lx/6953363788.html
1998,"$2,250 ",156000,1998 Honda civic,https://orlando.craigslist.org/cto/d/haines-city-look-need-to-sell-very-clean/6961757348.html,like new,,gas,156000,,,clean,automatic,,4 cylinders,,https://orlando.craigslist.org/cto/d/haines-city-look-need-to-sell-very-clean/6961757348.html
1998,"$1,500 ",154632,1998 honda civic dx coupe,https://orlando.craigslist.org/cto/d/kissimmee-honda-civic-98-t/6956119005.html,good,fwd,gas,154632,green,compact,clean,manual,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/kissimmee-honda-civic-98-t/6956119005.html
1998,"$1,400 ",,1998 Honda civic,https://orlando.craigslist.org/cto/d/orlando-1400-obo/6955949974.html,,,gas,,,,clean,automatic,,,,https://orlando.craigslist.org/cto/d/orlando-1400-obo/6955949974.html
1998,"$2,000 ",213000,1998 Honda Civic,https://orlando.craigslist.org/cto/d/orlando-98-honda-civic-for-sale/6952353434.html,fair,,gas,213000,silver,compact,clean,automatic,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-98-honda-civic-for-sale/6952353434.html
1998,"$1,800 ",,1998 honda civic ex,https://orlando.craigslist.org/cto/d/orlando-civic/6940822083.html,,,gas,,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/orlando-civic/6940822083.html
1998,"$2,200 ",156000,1998 Honda civic,https://lakeland.craigslist.org/cto/d/haines-city-look-very-well-kept-need-to/6961748117.html,like new,,gas,156000,,,clean,automatic,,4 cylinders,,https://lakeland.craigslist.org/cto/d/haines-city-look-very-well-kept-need-to/6961748117.html
1998,"$1,300 ",220618,1998 Honda Civic,https://daytona.craigslist.org/cto/d/sanford-1998-honda-civic/6958642158.html,fair,fwd,gas,220618,silver,compact,clean,automatic,coupe,4 cylinders,,https://daytona.craigslist.org/cto/d/sanford-1998-honda-civic/6958642158.html
1998,"$1,795 ",185000,1998 honda civic lx,https://tampa.craigslist.org/pnl/cto/d/saint-petersburg-1998-honda-civic-lx/6956601582.html,good,,gas,185000,silver,,clean,automatic,sedan,4 cylinders,,https://tampa.craigslist.org/pnl/cto/d/saint-petersburg-1998-honda-civic-lx/6956601582.html
1997,"$4,000 ",190000,1997 Honda Civic,https://orlando.craigslist.org/cto/d/clermont-honda-civic-ek-4-door/6960342396.html,,,gas,190000,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/clermont-honda-civic-ek-4-door/6960342396.html
1997,"$10,000 ",,1997 honda civic,https://orlando.craigslist.org/cto/d/kissimmee-1997-honda-civic/6942690799.html,,,gas,,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/kissimmee-1997-honda-civic/6942690799.html
1996,$850 ,,1996 honda civic,https://orlando.craigslist.org/cto/d/ocoee-96-honda-civic/6959842094.html,,,gas,,,,clean,automatic,,,,https://orlando.craigslist.org/cto/d/ocoee-96-honda-civic/6959842094.html
1996,$995 ,,1996 honda civic sedan,https://orlando.craigslist.org/cto/d/orlando-1996-honda-civic/6957431889.html,,,gas,,,,clean,automatic,,,,https://orlando.craigslist.org/cto/d/orlando-1996-honda-civic/6957431889.html
1996,"$4,400 ",139000,1996 honda civic cx hatchback,https://orlando.craigslist.org/cto/d/tavares-honda-civic-hatchback/6956045966.html,excellent,fwd,gas,139000,green,compact,clean,automatic,hatchback,4 cylinders,,https://orlando.craigslist.org/cto/d/tavares-honda-civic-hatchback/6956045966.html
1995,"$3,500 ",181161,1995 Honda Civic CX Hatchback,https://orlando.craigslist.org/cto/d/maitland-1995-honda-civic-cx/6941665802.html,good,fwd,gas,181161,red,compact,clean,manual,hatchback,4 cylinders,,https://orlando.craigslist.org/cto/d/maitland-1995-honda-civic-cx/6941665802.html
1994,"$1,600 ",156000,"1994 Honda, Civic",https://orlando.craigslist.org/cto/d/orlando-1994-honda-civic-ex/6950302515.html,good,fwd,gas,156000,black,compact,clean,automatic,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-1994-honda-civic-ex/6950302515.html
1994,"$1,200 ",,1994 honda civic,https://orlando.craigslist.org/cto/d/orlando-honda-civic-vx-1994/6945133813.html,good,,gas,,,,clean,manual,,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-honda-civic-vx-1994/6945133813.html
1992,"$7,000 ",,1992 honda civic EG hatchback,https://orlando.craigslist.org/cto/d/leesburg-1992-honda-civic-eg-hatchback/6952083536.html,excellent,fwd,gas,,,compact,clean,manual,hatchback,4 cylinders,,https://orlando.craigslist.org/cto/d/leesburg-1992-honda-civic-eg-hatchback/6952083536.html
1992,$1 ,,1992 Honda civic,https://orlando.craigslist.org/cto/d/deltona-92-civic-street-race-car-for/6946580649.html,,,gas,,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/deltona-92-civic-street-race-car-for/6946580649.html
1991,"$6,500 ",,1991 honda civic cpe si,https://orlando.craigslist.org/cto/d/leesburg-1991-honda-crx-i-rhd-5-speed/6958476374.html,good,,gas,,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/leesburg-1991-honda-crx-i-rhd-5-speed/6958476374.html
1991,"$1,500 ",258000,1991 honda civic,,good,fwd,gas,258000,red,compact,clean,manual,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-1991-honda-civic-dx/6957902731.html
